Round,Tournament,Round_Label,Aff,Neg,Win,Aff_Mu_Before,Aff_Mu_After,Aff_Mu_Delta,Neg_Mu_Before,Neg_Mu_After,Neg_Mu_Delta
wake_2,wake,2,Samford GP,Kansas LD,Aff,15.885,18.086,2.202,17.786,16.393,-1.392
wake_2,wake,2,Gonzaga DW,Kansas LS,Neg,27.503,27.341,-0.161,34.992,35.137,0.145
wake_2,wake,2,Southern California BR,Kansas MR,Neg,27.348,27.322,-0.026,42.688,42.7,0.012
wake_2,wake,2,Iowa AP,Kansas SH,Aff,31.45,31.789,0.339,28.272,25.212,-3.06
wake_2,wake,2,Western Kentucky FC,Kansas State SR,Aff,22.774,23.303,0.53,21.087,17.781,-3.305
wake_2,wake,2,Emory KP,Kansas WW,Aff,30.702,31.31,0.608,33.45,32.85,-0.601
wake_2,wake,2,Michigan SG,Kentucky AM,Neg,26.911,26.676,-0.235,37.37,37.43,0.06
wake_2,wake,2,Macalester PK,Kentucky GS,Aff,29.415,33.244,3.829,29.119,28.826,-0.293
wake_2,wake,2,CSU Long Beach OM,Liberty FT,Aff,34.569,34.581,0.012,15.637,15.479,-0.159
wake_2,wake,2,Wichita State GM,Macalester HD,Neg,19.744,19.345,-0.4,21.705,25.064,3.36
wake_2,wake,2,Wake Forest BM,Michigan AO,Aff,31.176,31.369,0.193,25.661,25.438,-0.223
wake_2,wake,2,Wake Forest EP,Michigan ES (Esmailzadeh/Shetty),Neg,28.953,28.636,-0.317,29.816,33.325,3.509
wake_2,wake,2,George Mason RR,Michigan HL,Neg,19.928,18.667,-1.261,20.551,23.935,3.384
wake_2,wake,2,Emory ST,Michigan SS,Neg,29.36,28.915,-0.444,34.292,34.483,0.192
wake_2,wake,2,Kansas MF,Michigan State AB,Neg,19.946,17.227,-2.719,21.782,24.73,2.948
wake_2,wake,2,Missouri State CR,Michigan State AG,Neg,21.861,16.817,-5.044,18.304,19.795,1.491
wake_2,wake,2,Kansas WH,Michigan State MM,Neg,29.664,29.391,-0.273,33.842,34.094,0.252
wake_2,wake,2,Binghamton TK,Missouri State BK (Burns/Kimmerle),Aff,22.743,23.469,0.725,20.833,17.679,-3.155
wake_2,wake,2,UT San Antonio BW,Navy CR,Neg,20.318,18.081,-2.237,25.513,25.841,0.328
wake_2,wake,2,Baylor LB,North Texas JW (Jones/Wofford),Neg,22.653,17.531,-5.122,19.747,20.929,1.182
wake_2,wake,2,Western Kentucky CS,Northwestern AZ,Neg,15.126,14.69,-0.435,20.492,21.264,0.771
wake_2,wake,2,James Madison MO,Northwestern HL,Aff,23.102,23.669,0.567,22.25,21.049,-1.201
wake_2,wake,2,Southern California ZM,Oklahoma SW,Neg,18.456,17.657,-0.799,21.211,24.186,2.975
wake_2,wake,2,George Mason DF,Purdue FH,Aff,23.824,24.106,0.282,20.477,17.704,-2.773
wake_2,wake,2,Northwestern DR,Southern California CS,Aff,35.638,35.683,0.045,24.473,24.367,-0.107
wake_2,wake,2,Michigan State JS,Southern Nazarene YH,Aff,23.383,23.678,0.295,16.493,16.098,-0.395
wake_2,wake,2,Michigan State GL,Stanford LL,Neg,36.612,35.7,-0.912,23.703,27.397,3.695
wake_2,wake,2,West Georgia DK,Texas AF,Aff,29.299,30.285,0.987,31.186,30.624,-0.562
wake_2,wake,2,Harvard DS,Trinity MB,Aff,24.825,25.65,0.826,20.795,17.905,-2.889
wake_2,wake,2,Kentucky RS,UC Berkeley TB,Neg,28.983,28.423,-0.56,29.813,30.371,0.558
wake_2,wake,2,NYU MS,UC Berkeley MR,Aff,34.236,34.624,0.388,31.521,31.054,-0.467
wake_2,wake,2,Texas KN,UTD UD,Neg,26.079,24.377,-1.702,19.637,25.235,5.599
wake_2,wake,2,Baylor LD,UTD KP,Aff,29.205,34.244,5.038,31.069,30.665,-0.404
wake_2,wake,2,Northwestern AL,Wake Forest LS,Neg,28.336,28.022,-0.314,31.807,32.064,0.256
wake_2,wake,2,Kansas State AD,Wake Forest SS,Neg,20.065,17.494,-2.571,22.484,25.427,2.944
wake_2,wake,2,Wake Forest BW,West Georgia FK,Aff,30.997,31.337,0.34,26.158,25.329,-0.828
wake_2,wake,2,CSU Long Beach EG,Western Kentucky SS,Aff,19.237,22.783,3.546,19.277,18.609,-0.668
wake_2,wake,2,Kansas State SS,Wichita State MW,Neg,25.0,19.317,-5.683,24.068,24.487,0.419
wake_2,wake,2,Cal State Fullerton AM,Wyoming/Towson CC,Neg,20.235,19.33,-0.905,20.795,24.776,3.981
wake_3,wake,3,West Georgia DK,Wake Forest LS,Aff,30.285,31.176,0.891,32.064,31.584,-0.479
wake_3,wake,3,UC Berkeley TB,Northwestern DR,Neg,30.371,30.103,-0.268,35.683,35.843,0.16
wake_3,wake,3,Kansas WW,Iowa BW,Aff,32.85,32.967,0.117,25.186,25.028,-0.158
wake_3,wake,3,Liberty CL,Michigan BP,Neg,31.189,29.331,-1.858,36.761,36.906,0.145
wake_3,wake,3,CSU Long Beach EG,Kansas State SS,Neg,22.783,19.975,-2.808,19.317,23.419,4.102
wake_3,wake,3,Emory GY,Kansas MR,Neg,30.36,30.319,-0.041,42.7,42.73,0.03
wake_3,wake,3,Baylor LD,CSU Long Beach OM,Neg,34.244,31.298,-2.946,34.581,34.844,0.262
wake_3,wake,3,Cornell DL,Kansas State AD,Neg,15.564,14.898,-0.667,17.494,20.115,2.621
wake_3,wake,3,Kansas MF,Baylor LB,Neg,17.227,14.549,-2.678,17.531,20.027,2.497
wake_3,wake,3,Dartmouth BC,Kentucky AM,Aff,39.993,40.215,0.222,37.43,37.17,-0.261
wake_3,wake,3,Emory LY,Wake Forest BM,Aff,37.67,37.826,0.156,31.369,31.208,-0.161
wake_3,wake,3,Michigan State MM,Emory CP,Aff,34.094,34.543,0.449,34.239,33.78,-0.459
wake_3,wake,3,Michigan SS,Wake Forest BW,Aff,34.483,34.733,0.25,31.337,30.901,-0.436
wake_3,wake,3,Macalester PK,UTD KS,Aff,33.244,35.04,1.796,28.987,28.732,-0.256
wake_3,wake,3,Georgetown CS,NYU MS,Aff,34.653,35.199,0.545,34.624,34.095,-0.529
wake_3,wake,3,Iowa AP,Emory KP,Neg,31.789,31.125,-0.664,31.31,31.747,0.437
wake_3,wake,3,Minnesota HH,Houston AK,Neg,32.15,30.555,-1.595,30.903,31.617,0.715
wake_3,wake,3,Emory ST,UTD UD,Aff,28.915,29.369,0.454,25.235,23.505,-1.73
wake_3,wake,3,Southern Nazarene YH,Kentucky GS,Neg,16.098,16.005,-0.093,28.826,28.861,0.036
wake_3,wake,3,Kansas WH,Michigan HL,Aff,29.391,29.592,0.201,23.935,22.327,-1.608
wake_3,wake,3,Binghamton CN,James Madison BR,Neg,16.165,15.93,-0.236,26.803,26.927,0.124
wake_3,wake,3,Binghamton TK,Harvard AB,Neg,23.469,22.7,-0.768,25.899,26.791,0.892
wake_3,wake,3,Southern California BR,Kansas HM,Aff,27.322,27.805,0.483,25.274,23.039,-2.235
wake_3,wake,3,Houston DF,George Mason WR,Neg,25.203,24.7,-0.503,29.02,29.311,0.291
wake_3,wake,3,Georgia IP,Kansas AB,Aff,29.241,29.508,0.267,24.099,23.786,-0.313
wake_3,wake,3,Southern California CS,Stanford LL,Neg,24.367,23.851,-0.516,27.397,28.107,0.71
wake_3,wake,3,George Mason DF,Michigan State AG,Aff,24.106,24.381,0.275,19.795,18.99,-0.805
wake_3,wake,3,Emory FW,Navy CR,Neg,20.869,20.449,-0.421,25.841,26.196,0.356
wake_3,wake,3,Kentucky RS,Northwestern AZ,Aff,28.423,28.619,0.196,21.264,20.753,-0.511
wake_3,wake,3,Emory PO,Wake Forest SS,Neg,25.204,24.628,-0.576,25.427,28.802,3.375
wake_3,wake,3,Wyoming/Towson CC,Michigan State JS,Neg,24.776,21.272,-3.504,23.678,24.347,0.669
wake_3,wake,3,West Georgia FK,Western Kentucky FC,Neg,25.329,23.67,-1.66,23.303,24.217,0.914
wake_3,wake,3,Michigan AO,Michigan State AB,Aff,25.438,25.782,0.344,24.73,21.57,-3.16
wake_3,wake,3,Trinity PK,Michigan SG,Aff,21.584,23.267,1.684,26.676,24.784,-1.891
wake_3,wake,3,Binghamton TC,Kansas LS,Aff,33.38,33.902,0.522,35.137,34.552,-0.585
wake_3,wake,3,Michigan BS (Baba/Simha),Georgetown PV,Aff,27.89,30.12,2.23,22.924,22.548,-0.376
wake_3,wake,3,Emory TW,James Madison CP,Neg,25.689,22.124,-3.566,24.968,25.536,0.568
wake_3,wake,3,UTD HR,Dartmouth GR,Aff,28.696,28.882,0.187,22.602,22.06,-0.542
wake_3,wake,3,Gonzaga DW,Harvard DS,Neg,27.341,26.777,-0.564,25.65,27.439,1.789
wake_3,wake,3,North Texas JW (Jones/Wofford),James Madison MO,Aff,20.929,22.524,1.595,23.669,22.883,-0.787
wake_3,wake,3,Macalester HD,Michigan State GL,Neg,25.064,24.308,-0.756,35.7,35.764,0.064
wake_3,wake,3,Northwestern AL,Wichita State MW,Aff,28.022,28.316,0.294,24.487,24.118,-0.369
wake_3,wake,3,Texas AF,Emory MR,Neg,30.624,30.155,-0.469,30.204,30.683,0.479
wake_3,wake,3,UTD KP,UC Berkeley MR,Aff,30.665,31.173,0.508,31.054,30.394,-0.66
wake_3,wake,3,Southern California BrRe,Samford GP,Aff,24.124,24.467,0.343,18.086,17.356,-0.73
wake_3,wake,3,Kansas SH,Oklahoma SW,Aff,25.212,27.663,2.451,24.186,21.781,-2.405
wake_3,wake,3,Emory CL,Kansas BW,Aff,24.108,27.88,3.771,25.835,25.172,-0.663
wake_3,wake,3,Kansas BS,Oklahoma AT,Aff,22.612,22.997,0.386,17.621,15.888,-1.733
wake_3,wake,3,Baylor CK,Rochester OR,Aff,19.87,22.725,2.855,18.164,17.263,-0.901
wake_3,wake,3,Missouri State CR,Western Kentucky SS,Aff,16.817,20.208,3.391,18.609,17.825,-0.784
wake_3,wake,3,UT San Antonio BW,Wichita State GM,Neg,18.081,15.409,-2.672,19.345,19.791,0.446
wake_3,wake,3,Navy LS,Southern California ZM,Neg,15.092,14.235,-0.857,17.657,18.555,0.897
wake_3,wake,3,Northwestern HL,Wake Forest DS,Aff,21.049,21.805,0.756,17.838,17.067,-0.772
wake_3,wake,3,Harvard FK,Missouri State BK (Burns/Kimmerle),Neg,13.55,12.729,-0.822,17.679,19.529,1.85
wake_3,wake,3,Kansas State SR,Texas KN,Neg,17.781,16.405,-1.376,24.377,24.871,0.495
wake_3,wake,3,George Mason RR,Cal State Fullerton AM,Aff,18.667,20.257,1.59,19.33,18.131,-1.199
wake_3,wake,3,Purdue FH,Trinity MB,Aff,17.704,20.175,2.471,17.905,14.914,-2.991
wake_3,wake,3,Dartmouth CG,Michigan ES (Esmailzadeh/Shetty),Neg,25.237,25.092,-0.145,33.325,34.362,1.037
wake_3,wake,3,Kansas LD,Cornell BD,Aff,16.393,17.41,1.017,17.172,14.164,-3.009
wake_3,wake,3,Wake Forest BH,Liberty FT,Neg,22.902,21.167,-1.735,15.479,20.943,5.464
wake_3,wake,3,Western Kentucky CS,Wake Forest EP,Neg,14.69,14.635,-0.055,28.636,28.664,0.027
wake_4,wake,4,Wake Forest LS,Emory CL,Aff,31.584,31.791,0.206,27.88,26.257,-1.622
wake_4,wake,4,Northwestern DR,Dartmouth BC,Neg,35.843,35.658,-0.185,40.215,40.375,0.16
wake_4,wake,4,Northwestern PS,Michigan SS,Aff,32.017,32.665,0.648,34.733,34.222,-0.512
wake_4,wake,4,Iowa BW,Binghamton CN,Aff,25.028,25.148,0.12,15.93,15.627,-0.303
wake_4,wake,4,Michigan State JS,Liberty CL,Neg,24.347,24.001,-0.346,29.331,30.884,1.553
wake_4,wake,4,Kansas AB,Binghamton TK,Aff,23.786,24.311,0.525,22.7,21.836,-0.864
wake_4,wake,4,Michigan HL,Baylor LD,Neg,22.327,21.541,-0.787,31.298,32.025,0.727
wake_4,wake,4,Southern California ZM,Houston DF,Neg,18.555,18.069,-0.485,24.7,25.016,0.316
wake_4,wake,4,Emory KP,Georgetown CS,Aff,31.747,32.327,0.58,35.199,34.439,-0.759
wake_4,wake,4,CSU Long Beach OM,Emory LY,Aff,34.844,35.327,0.483,37.826,37.251,-0.575
wake_4,wake,4,Houston AK,Macalester PK,Neg,31.617,31.252,-0.365,35.04,36.626,1.586
wake_4,wake,4,Michigan ES (Esmailzadeh/Shetty),Binghamton TC,Aff,34.362,36.711,2.349,33.902,33.587,-0.315
wake_4,wake,4,Wake Forest BM,UTD HR,Aff,31.208,31.515,0.307,28.882,28.544,-0.339
wake_4,wake,4,NYU MS,North Texas JW (Jones/Wofford),Aff,34.095,34.157,0.062,22.524,22.387,-0.137
wake_4,wake,4,Kentucky AM,Kansas SH,Aff,37.17,37.249,0.079,27.663,26.915,-0.748
wake_4,wake,4,Wake Forest SS,Kentucky RS,Neg,28.802,26.125,-2.676,28.619,29.088,0.469
wake_4,wake,4,UTD KS,Southern California BrRe,Neg,28.732,27.98,-0.752,24.467,25.692,1.225
wake_4,wake,4,Emory CP,UTD KP,Neg,33.78,33.208,-0.572,31.173,31.8,0.627
wake_4,wake,4,Kentucky GS,Trinity PK,Aff,28.861,29.037,0.175,23.267,22.819,-0.448
wake_4,wake,4,Michigan State GL,Northwestern AL,Neg,35.764,35.068,-0.696,28.316,29.291,0.975
wake_4,wake,4,Stanford LL,Michigan AO,Aff,28.107,28.83,0.723,25.782,25.445,-0.337
wake_4,wake,4,George Mason WR,Michigan BS (Baba/Simha),Aff,29.311,29.718,0.407,30.12,26.897,-3.222
wake_4,wake,4,James Madison BR,Kansas WW,Neg,26.927,26.637,-0.291,32.967,33.127,0.16
wake_4,wake,4,Harvard AB,Minnesota HH,Aff,26.791,28.3,1.509,30.555,28.901,-1.654
wake_4,wake,4,Wake Forest BW,George Mason DF,Aff,30.901,31.13,0.229,24.381,24.198,-0.183
wake_4,wake,4,James Madison CP,Georgia IP,Neg,25.536,25.15,-0.386,29.508,29.817,0.309
wake_4,wake,4,Emory MR,Kansas WH,Neg,30.683,30.193,-0.49,29.592,30.122,0.529
wake_4,wake,4,Western Kentucky FC,Emory GY,Neg,24.217,23.917,-0.3,30.319,30.51,0.191
wake_4,wake,4,Harvard DS,Southern California BR,Neg,27.439,26.245,-1.194,27.805,28.432,0.627
wake_4,wake,4,Navy CR,Emory ST,Aff,26.196,27.131,0.934,29.369,28.296,-1.073
wake_4,wake,4,Liberty FT,Dartmouth CG,Neg,20.943,19.461,-1.482,25.092,25.341,0.25
wake_4,wake,4,Missouri State BK (Burns/Kimmerle),UC Berkeley TB,Neg,19.529,18.957,-0.572,30.103,30.209,0.106
wake_4,wake,4,Michigan SG,Oklahoma HD,Aff,24.784,25.255,0.47,18.928,18.323,-0.605
wake_4,wake,4,Michigan State AG,George Mason RR,Aff,18.99,20.313,1.322,20.257,18.807,-1.45
wake_4,wake,4,Kansas LS,Iowa AP,Neg,34.552,33.91,-0.641,31.125,31.966,0.841
wake_4,wake,4,Oklahoma SW,Missouri State CR,Aff,21.781,23.783,2.002,20.208,18.541,-1.667
wake_4,wake,4,UC Berkeley MR,Emory FW,Aff,30.394,30.499,0.105,20.449,20.303,-0.146
wake_4,wake,4,Samford GP,West Georgia FK,Aff,17.356,19.769,2.413,23.67,21.773,-1.897
wake_4,wake,4,Kansas BW,Baylor CK,Aff,25.172,25.614,0.442,22.725,20.615,-2.11
wake_4,wake,4,Wichita State MW,Gonzaga DW,Neg,24.118,23.72,-0.398,26.777,27.122,0.345
wake_4,wake,4,Georgetown PV,Purdue FH,Aff,22.548,23.064,0.516,20.175,18.266,-1.909
wake_4,wake,4,Kansas MR,Michigan State MM,Aff,42.73,42.817,0.088,34.543,34.439,-0.104
wake_4,wake,4,Texas KN,Kansas LD,Aff,24.871,25.273,0.402,17.41,17.048,-0.362
wake_4,wake,4,Kansas State AD,Southern California CS,Neg,20.115,18.434,-1.68,23.851,24.256,0.406
wake_4,wake,4,James Madison MO,Southern Nazarene YH,Aff,22.883,23.088,0.206,16.005,15.648,-0.357
wake_4,wake,4,Michigan State AB,Northwestern HL,Neg,21.57,19.169,-2.401,21.805,22.675,0.87
wake_4,wake,4,Michigan BP,West Georgia DK,Neg,36.906,36.294,-0.612,31.176,32.368,1.192
wake_4,wake,4,Dartmouth GR,Wyoming/Towson CC,Aff,22.06,22.965,0.905,21.272,19.119,-2.153
wake_4,wake,4,Kansas HM,Emory TW,Aff,23.039,24.815,1.776,22.124,20.062,-2.061
wake_4,wake,4,Northwestern AZ,CSU Long Beach EG,Aff,20.753,21.782,1.029,19.975,17.971,-2.004
wake_4,wake,4,Baylor LB,Emory PO,Neg,20.027,18.517,-1.511,24.628,24.993,0.365
wake_4,wake,4,UTD UD,Texas AF,Neg,23.505,22.57,-0.935,30.155,30.307,0.152
wake_4,wake,4,Wichita State GM,Kansas BS,Neg,19.791,19.396,-0.395,22.997,23.516,0.518
wake_4,wake,4,Wake Forest EP,Macalester HD,Aff,28.664,28.89,0.226,24.308,22.632,-1.677
wake_4,wake,4,Cornell BD,Harvard FK,Aff,14.164,16.025,1.861,12.729,11.683,-1.045
wake_4,wake,4,Western Kentucky SS,Navy LS,Aff,17.825,18.299,0.474,14.235,13.544,-0.691
wake_4,wake,4,Trinity MB,Western Kentucky CS,Neg,14.914,12.117,-2.797,14.635,15.359,0.724
wake_4,wake,4,Cal State Fullerton AM,Cornell DL,Aff,18.131,18.842,0.712,14.898,14.283,-0.615
wake_4,wake,4,Wake Forest DS,UT San Antonio BW,Neg,17.067,15.994,-1.073,15.409,18.071,2.662
wake_4,wake,4,Oklahoma AT,Wake Forest BH,Neg,15.888,14.558,-1.329,21.167,21.705,0.537
wake_4,wake,4,Rochester OR,Kansas State SR,Neg,17.263,16.123,-1.14,16.405,19.013,2.608
wake_5,wake,5,Wake Forest LS,Kentucky RS,Neg,31.791,31.288,-0.503,29.088,29.834,0.746
wake_5,wake,5,Northwestern DR,UTD KP,Aff,35.658,35.853,0.195,31.8,31.546,-0.254
wake_5,wake,5,Kansas MR,Northwestern PS,Aff,42.817,42.871,0.053,32.665,32.597,-0.068
wake_5,wake,5,Emory CP,Iowa BW,Aff,33.208,33.313,0.104,25.148,25.012,-0.137
wake_5,wake,5,Liberty CL,Dartmouth CG,Neg,30.884,27.143,-3.741,25.341,25.981,0.639
wake_5,wake,5,Kansas State SS,Binghamton TC,Neg,23.419,22.679,-0.74,33.587,33.667,0.08
wake_5,wake,5,Michigan ES (Esmailzadeh/Shetty),Dartmouth BC,Neg,36.711,35.441,-1.27,40.375,40.539,0.164
wake_5,wake,5,Baylor LD,Georgia IP,Neg,32.025,29.417,-2.608,29.817,30.365,0.548
wake_5,wake,5,Macalester PK,Emory KP,Aff,36.626,37.797,1.171,32.327,32.135,-0.193
wake_5,wake,5,Southern Nazarene YH,Kansas MF,Aff,15.648,16.329,0.681,14.549,12.216,-2.333
wake_5,wake,5,West Georgia DK,CSU Long Beach OM,Aff,32.368,33.21,0.843,35.327,34.878,-0.449
wake_5,wake,5,Michigan BP,Kansas BW,Aff,36.294,36.339,0.046,25.614,25.518,-0.096
wake_5,wake,5,Georgetown CS,Harvard AB,Aff,34.439,34.627,0.188,28.3,27.893,-0.408
wake_5,wake,5,Northwestern AL,Emory LY,Neg,29.291,29.178,-0.113,37.251,37.351,0.1
wake_5,wake,5,Michigan SS,Southern California BrRe,Aff,34.222,34.306,0.084,25.692,25.519,-0.173
wake_5,wake,5,Navy CR,Wake Forest BM,Neg,27.131,26.789,-0.341,31.515,31.726,0.211
wake_5,wake,5,Wake Forest BW,Kentucky GS,Aff,31.13,31.587,0.457,29.037,28.737,-0.299
wake_5,wake,5,Iowa AP,NYU MS,Aff,31.966,32.649,0.683,34.157,33.525,-0.632
wake_5,wake,5,Southern California BR,Kansas WW,Neg,28.432,28.094,-0.338,33.127,33.324,0.197
wake_5,wake,5,Stanford LL,Kansas WH,Aff,28.83,29.855,1.025,30.122,29.637,-0.485
wake_5,wake,5,Houston AK,George Mason WR,Neg,31.252,30.518,-0.733,29.718,30.269,0.55
wake_5,wake,5,UC Berkeley TB,Michigan State MM,Neg,30.209,29.906,-0.303,34.439,34.661,0.222
wake_5,wake,5,Kentucky AM,Emory GY,Aff,37.249,37.367,0.118,30.51,30.348,-0.161
wake_5,wake,5,Gonzaga DW,UTD KS,Neg,27.122,26.697,-0.425,27.98,28.4,0.42
wake_5,wake,5,North Texas JW (Jones/Wofford),Kansas AB,Neg,22.387,21.588,-0.799,24.311,24.753,0.443
wake_5,wake,5,Georgetown PV,George Mason DF,Neg,23.064,22.405,-0.659,24.198,24.611,0.413
wake_5,wake,5,Emory ST,Houston DF,Aff,28.296,28.748,0.451,25.016,24.541,-0.475
wake_5,wake,5,Southern California CS,James Madison MO,Neg,24.256,23.453,-0.803,23.088,23.729,0.64
wake_5,wake,5,Trinity PK,Oklahoma SW,Aff,22.819,23.681,0.861,23.783,21.44,-2.343
wake_5,wake,5,Texas KN,Emory MR,Neg,25.273,24.701,-0.572,30.193,30.388,0.195
wake_5,wake,5,Michigan State GL,Dartmouth GR,Aff,35.068,35.1,0.032,22.965,22.848,-0.117
wake_5,wake,5,Northwestern AZ,Michigan BS (Baba/Simha),Neg,21.782,21.216,-0.565,26.897,28.105,1.208
wake_5,wake,5,Wake Forest SS,Samford GP,Neg,26.125,22.799,-3.326,19.769,21.603,1.834
wake_5,wake,5,Emory PO,James Madison BR,Neg,24.993,24.423,-0.57,26.637,27.179,0.542
wake_5,wake,5,Harvard DS,Wake Forest EP,Neg,26.245,25.444,-0.801,28.89,29.19,0.301
wake_5,wake,5,Western Kentucky FC,Emory CL,Neg,23.917,23.447,-0.47,26.257,27.8,1.542
wake_5,wake,5,James Madison CP,Kansas LS,Neg,25.15,25.005,-0.145,33.91,34.005,0.094
wake_5,wake,5,UTD HR,Kansas BS,Neg,28.544,27.831,-0.713,23.516,24.76,1.245
wake_5,wake,5,Minnesota HH,Kansas HM,Aff,28.901,29.484,0.584,24.815,23.654,-1.161
wake_5,wake,5,Michigan State JS,Kansas SH,Aff,24.001,24.783,0.782,26.915,23.881,-3.034
wake_5,wake,5,Northwestern HL,UC Berkeley MR,Neg,22.675,22.376,-0.298,30.499,30.665,0.165
wake_5,wake,5,Michigan State AG,Michigan AO,Aff,20.313,22.157,1.845,25.445,24.739,-0.706
wake_5,wake,5,Texas AF,Michigan SG,Aff,30.307,30.5,0.193,25.255,24.752,-0.502
wake_5,wake,5,Rochester OR,Wichita State MW,Neg,16.123,15.755,-0.368,23.72,23.882,0.163
wake_5,wake,5,Macalester HD,Western Kentucky SS,Neg,22.632,19.384,-3.248,18.299,19.223,0.924
wake_5,wake,5,Oklahoma HD,Liberty FT,Neg,18.323,17.357,-0.966,19.461,21.143,1.682
wake_5,wake,5,Michigan HL,Missouri State CR,Aff,21.541,23.026,1.485,18.541,17.277,-1.264
wake_5,wake,5,Kansas State AD,CSU Long Beach EG,Aff,18.434,20.272,1.837,17.971,16.369,-1.603
wake_5,wake,5,Wyoming/Towson CC,Western Kentucky CS,Aff,19.119,20.384,1.265,15.359,14.897,-0.462
wake_5,wake,5,Binghamton CN,Emory TW,Aff,15.627,17.131,1.505,20.062,17.076,-2.987
wake_5,wake,5,Michigan State AB,Kansas State SR,Aff,19.169,20.973,1.805,19.013,17.228,-1.785
wake_5,wake,5,Cal State Fullerton AM,UTD UD,Aff,18.842,20.087,1.245,22.57,19.985,-2.585
wake_5,wake,5,Cornell DL,Harvard FK,Aff,14.283,14.893,0.61,11.683,10.78,-0.903
wake_5,wake,5,George Mason RR,Southern California ZM,Neg,18.807,17.584,-1.223,18.069,19.157,1.088
wake_5,wake,5,Emory FW,Purdue FH,Aff,20.303,20.836,0.533,18.266,16.654,-1.612
wake_5,wake,5,Binghamton TK,Kansas LD,Aff,21.836,22.293,0.457,17.048,16.523,-0.525
wake_5,wake,5,Wichita State GM,West Georgia FK,Aff,19.396,20.11,0.715,21.773,20.446,-1.327
wake_5,wake,5,Cornell BD,Baylor CK,Neg,16.025,14.988,-1.037,20.615,21.853,1.238
wake_5,wake,5,Baylor LB,Wake Forest BH,Neg,18.517,17.054,-1.463,21.705,22.364,0.66
wake_5,wake,5,Trinity MB,Wake Forest DS,Neg,12.117,10.746,-1.371,15.994,16.548,0.554
wake_5,wake,5,Oklahoma AT,Navy LS,Aff,14.558,16.42,1.862,13.544,12.756,-0.788
wake_5,wake,5,UT San Antonio BW,Missouri State BK (Burns/Kimmerle),Neg,18.071,16.544,-1.527,18.957,20.839,1.882
wake_6,wake,6,Dartmouth BC,Macalester PK,Neg,40.539,40.201,-0.338,37.797,40.059,2.262
wake_6,wake,6,Georgia IP,West Georgia DK,Aff,30.365,31.038,0.673,33.21,32.458,-0.752
wake_6,wake,6,Kentucky RS,Kansas MR,Neg,29.834,29.8,-0.034,42.871,42.893,0.023
wake_6,wake,6,CSU Long Beach OM,Emory ST,Aff,34.878,34.998,0.12,28.748,28.483,-0.265
wake_6,wake,6,Northwestern PS,Stanford LL,Aff,32.597,32.892,0.295,29.855,29.3,-0.555
wake_6,wake,6,Emory KP,Wake Forest BW,Aff,32.135,32.477,0.342,31.587,31.057,-0.53
wake_6,wake,6,Binghamton TC,Iowa AP,Aff,33.667,34.006,0.339,32.649,32.207,-0.442
wake_6,wake,6,Emory LY,Kentucky AM,Aff,37.351,37.733,0.382,37.367,37.022,-0.345
wake_6,wake,6,Wake Forest BM,Northwestern DR,Neg,31.726,31.511,-0.215,35.853,36.035,0.181
wake_6,wake,6,Dartmouth CG,Michigan SS,Neg,25.981,25.872,-0.109,34.306,34.39,0.084
wake_6,wake,6,Michigan State MM,Georgetown CS,Neg,34.661,34.264,-0.397,34.627,35.099,0.472
wake_6,wake,6,Kansas WW,Michigan BP,Neg,33.324,33.069,-0.255,36.339,36.557,0.218
wake_6,wake,6,George Mason WR,Michigan ES (Esmailzadeh/Shetty),Neg,30.269,30.068,-0.201,35.441,36.295,0.854
wake_6,wake,6,Kentucky GS,Kansas State AD,Aff,28.737,28.837,0.1,20.272,19.727,-0.545
wake_6,wake,6,NYU MS,Cal State Fullerton AM,Aff,33.525,33.558,0.033,20.087,20.02,-0.067
wake_6,wake,6,UTD KS,Binghamton CN,Aff,28.4,28.458,0.058,17.131,16.985,-0.147
wake_6,wake,6,Emory GY,Texas KN,Aff,30.348,30.542,0.194,24.701,24.241,-0.461
wake_6,wake,6,Kansas WH,Kansas State SS,Aff,29.637,29.779,0.143,22.679,21.602,-1.077
wake_6,wake,6,Southern California BrRe,Michigan State AG,Aff,25.519,25.944,0.425,22.157,21.548,-0.609
wake_6,wake,6,George Mason DF,Trinity PK,Aff,24.611,25.01,0.4,23.681,22.919,-0.761
wake_6,wake,6,UTD KP,Texas AF,Neg,31.546,31.066,-0.48,30.5,30.957,0.457
wake_6,wake,6,Emory MR,Minnesota HH,Aff,30.388,30.725,0.337,29.484,28.59,-0.895
wake_6,wake,6,Kansas LS,Emory CP,Aff,34.005,34.386,0.381,33.313,32.949,-0.363
wake_6,wake,6,Harvard AB,Michigan State JS,Aff,27.893,28.504,0.611,24.783,24.35,-0.433
wake_6,wake,6,James Madison BR,Northwestern AL,Neg,27.179,26.686,-0.493,29.178,29.498,0.32
wake_6,wake,6,Kansas BS,Michigan State GL,Neg,24.76,24.657,-0.103,35.1,35.148,0.047
wake_6,wake,6,Michigan BS (Baba/Simha),Navy CR,Neg,28.105,25.882,-2.223,26.789,27.381,0.592
wake_6,wake,6,James Madison MO,Houston AK,Neg,23.729,23.543,-0.185,30.518,30.716,0.197
wake_6,wake,6,UC Berkeley MR,Southern California BR,Neg,30.665,29.938,-0.726,28.094,28.916,0.822
