Round,Tournament,Round_Label,Aff,Neg,Win,Aff_Mu_Before,Aff_Mu_After,Aff_Mu_Delta,Neg_Mu_Before,Neg_Mu_After,Neg_Mu_Delta
uk_5,uk,5,Liberty KS,Dartmouth JR,Neg,21.931,21.73,-0.202,25.969,26.023,0.053
uk_5,uk,5,Michigan CS,NYU MS,Aff,27.519,27.651,0.132,29.081,28.939,-0.141
uk_5,uk,5,Emory CS,Minnesota HU,Aff,24.171,24.35,0.178,22.273,22.192,-0.081
uk_5,uk,5,Emory TT,George Mason DG,Aff,30.294,30.545,0.251,27.121,27.019,-0.102
uk_5,uk,5,Western Kentucky IP,Kentucky ER,Neg,15.538,15.39,-0.148,18.494,18.708,0.214
uk_5,uk,5,Kansas LS,Harvard DS,Aff,38.69,38.711,0.021,29.924,29.905,-0.02
uk_5,uk,5,Stanford LL,Michigan State GL,Neg,29.203,29.156,-0.047,34.958,34.998,0.04
uk_5,uk,5,Macalester HW,Kansas BM,Neg,22.626,22.482,-0.144,24.522,24.61,0.088
uk_5,uk,5,Gonzaga RW,Wake Forest HN,Neg,23.427,23.333,-0.094,25.139,25.224,0.085
uk_5,uk,5,Liberty CL,Kansas PB,Aff,28.977,29.002,0.025,21.272,21.169,-0.102
uk_5,uk,5,Emory CG,Navy CR,Neg,15.579,15.492,-0.086,17.971,18.091,0.119
uk_5,uk,5,Michigan State FM,George Mason RT,Aff,28.044,28.066,0.023,20.074,20.044,-0.03
uk_5,uk,5,Northwestern HP,Oklahoma DT,Aff,15.929,16.084,0.155,17.714,17.524,-0.19
uk_5,uk,5,Iowa AP,Emory KS,Aff,34.378,34.461,0.083,32.969,32.884,-0.085
uk_5,uk,5,Indiana FT,James Madison MO,Neg,15.057,14.978,-0.079,18.111,18.21,0.1
uk_5,uk,5,UC Berkeley GS,Harvard FK,Aff,23.14,23.14,0.0,3.759,3.756,-0.002
uk_5,uk,5,Northwestern AK,UTD PR,Aff,21.122,21.366,0.245,29.22,28.994,-0.225
uk_5,uk,5,Georgia CK,Michigan AO,Neg,25.08,25.014,-0.066,27.976,28.044,0.068
uk_5,uk,5,Georgetown AC,Wyoming WW,Aff,37.174,37.175,0.001,20.425,20.424,-0.001
uk_5,uk,5,Georgetown KL,Louisville NJ,Aff,19.838,19.913,0.075,15.441,15.218,-0.223
uk_5,uk,5,Northwestern PS,Michigan State GS,Neg,32.523,32.359,-0.164,28.339,28.507,0.169
uk_5,uk,5,Dartmouth PT,Northwestern MO,Aff,19.67,19.877,0.208,13.295,13.139,-0.156
uk_5,uk,5,West Georgia KK,Kansas AU,Neg,30.133,30.007,-0.126,31.444,31.528,0.084
uk_5,uk,5,Kansas BW,Texas FL,Neg,27.989,27.913,-0.076,29.608,29.689,0.08
uk_5,uk,5,Kansas CS,Missouri State NS,Neg,23.955,23.783,-0.172,23.047,23.204,0.157
uk_5,uk,5,Northwestern LW,Michigan CC,Aff,25.018,25.205,0.187,30.105,29.918,-0.187
uk_5,uk,5,North Texas GV,Wake Forest NS,Aff,14.198,14.341,0.144,5.953,5.719,-0.234
uk_5,uk,5,UC Berkeley BU,Kansas ST,Neg,28.596,28.452,-0.143,25.405,25.646,0.241
uk_5,uk,5,Oklahoma BS,Kansas State DR,Neg,17.52,17.432,-0.088,22.582,22.64,0.058
uk_5,uk,5,UTD HH,Georgetown LN,Aff,23.28,23.383,0.103,22.32,22.225,-0.095
uk_5,uk,5,CSU Long Beach OM,Kansas SS,Neg,35.824,35.602,-0.222,28.115,28.344,0.229
uk_5,uk,5,Iowa EW,Georgetown GT,Neg,28.815,28.636,-0.179,23.636,23.829,0.193
uk_5,uk,5,Dartmouth GH,"Harvard/Massachusetts, Amherst AL",Neg,17.335,17.281,-0.054,22.872,23.021,0.149
uk_5,uk,5,Kansas CF,Dartmouth GH,Neg,23.248,22.94,-0.308,17.335,17.587,0.252
uk_5,uk,5,Emory RY,Western Kentucky KN,Aff,31.464,31.485,0.021,23.038,23.014,-0.024
uk_5,uk,5,North Texas VH,Missouri State BK,Neg,16.024,15.933,-0.091,21.119,21.215,0.096
uk_5,uk,5,Dartmouth BC,Gonzaga GW,Aff,24.31,24.388,0.079,22.449,22.095,-0.354
uk_6,uk,6,Kentucky GS,Northwestern AK,Aff,30.291,30.308,0.018,21.366,21.347,-0.019
uk_6,uk,6,James Madison MO,Dartmouth BG,Aff,18.21,18.394,0.183,19.573,19.399,-0.174
uk_6,uk,6,George Mason RT,Wake Forest SK,Neg,20.044,19.884,-0.161,18.234,18.485,0.251
uk_6,uk,6,Wyoming WW,Liberty KS,Neg,20.424,20.326,-0.097,21.73,22.03,0.3
uk_6,uk,6,Kentucky ER,Kansas CS,Neg,18.708,18.565,-0.143,23.783,23.85,0.067
uk_6,uk,6,Michigan ES,Northwestern LW,Aff,33.979,33.999,0.02,25.205,25.185,-0.02
uk_6,uk,6,Dartmouth GH,Northwestern AT,Neg,17.587,17.583,-0.004,31.87,31.873,0.003
uk_6,uk,6,James Madison KP,Indiana FT,Neg,11.032,10.918,-0.115,14.978,15.045,0.067
uk_6,uk,6,Kansas SS,Emory AS,Aff,28.344,28.434,0.09,27.378,27.284,-0.094
uk_6,uk,6,Georgetown GT,Stanford LL,Neg,23.829,23.784,-0.045,29.156,29.208,0.051
uk_6,uk,6,Northwestern LR,Emory TT,Aff,36.333,36.373,0.04,30.545,30.394,-0.15
uk_6,uk,6,Oklahoma DT,Iowa KS,Neg,17.524,17.457,-0.067,22.557,22.607,0.05
uk_6,uk,6,Northwestern MO,Dartmouth GH,Neg,13.139,12.923,-0.217,17.587,17.653,0.065
uk_6,uk,6,George Mason DG,Michigan State FM,Neg,27.019,26.877,-0.142,28.066,28.152,0.085
uk_6,uk,6,Kansas ST,CSU Long Beach OM,Neg,25.646,25.624,-0.022,35.602,35.616,0.014
uk_6,uk,6,Gonzaga GW,UTD HK,Neg,22.095,21.934,-0.161,28.207,28.242,0.035
uk_6,uk,6,Western Kentucky SS,Kansas State DS,Aff,23.071,23.081,0.011,12.083,12.068,-0.015
uk_6,uk,6,Western Kentucky KN,UTD DD,Neg,23.014,22.932,-0.082,25.57,25.646,0.077
uk_6,uk,6,Iowa BS,Missouri State BC,Aff,22.878,22.883,0.005,9.272,9.256,-0.017
uk_6,uk,6,Wake Forest AB,UC Berkeley GS,Aff,25.35,25.432,0.082,23.14,23.058,-0.082
uk_6,uk,6,Emory KS,Michigan CS,Neg,32.884,32.7,-0.184,27.651,27.843,0.192
uk_6,uk,6,NYU JT,Wichita State GM,Neg,24.114,24.01,-0.105,25.635,25.72,0.085
uk_6,uk,6,Kansas BM,UTD HH,Aff,24.61,24.707,0.097,23.383,23.284,-0.098
uk_6,uk,6,Louisville NJ,Oklahoma BS,Neg,15.218,14.912,-0.306,17.432,17.572,0.14
uk_6,uk,6,Dartmouth JR,Wake Forest LW,Neg,26.023,25.944,-0.079,27.758,27.84,0.083
uk_6,uk,6,Emory GM,Michigan State JS,Aff,30.605,30.678,0.074,26.759,26.704,-0.056
uk_6,uk,6,Purdue AH,Gonzaga RW,Neg,11.934,11.877,-0.057,23.333,23.345,0.012
uk_6,uk,6,Dartmouth MR,Kansas BW,Aff,25.462,25.92,0.458,27.913,27.789,-0.124
uk_6,uk,6,Navy CR,Kansas CF,Neg,18.091,18.014,-0.077,22.94,23.014,0.074
uk_6,uk,6,"Harvard/Massachusetts, Amherst AL",Dartmouth PT,Aff,23.021,23.24,0.218,19.877,19.526,-0.351
uk_6,uk,6,Georgia CP,UC Berkeley BU,Neg,23.208,23.164,-0.044,28.452,28.494,0.042
uk_6,uk,6,Michigan CC,Dartmouth BC,Neg,29.918,29.726,-0.193,24.388,24.58,0.192
uk_6,uk,6,Michigan SS,Baylor DL,Aff,37.0,37.036,0.036,30.515,30.482,-0.033
uk_6,uk,6,Texas FL,George Mason WW,Aff,29.689,29.773,0.085,28.449,28.364,-0.084
uk_6,uk,6,Kansas AU,Iowa AP,Neg,31.528,31.463,-0.065,34.461,34.526,0.065
uk_6,uk,6,Binghamton CK,Baylor BK,Aff,34.759,34.769,0.01,23.883,23.872,-0.01
uk_6,uk,6,NYU MS,Liberty CL,Aff,28.939,29.056,0.116,29.002,28.901,-0.102
uk_6,uk,6,Michigan BP,Kansas LS,Neg,39.065,38.95,-0.115,38.711,38.826,0.116
uk_6,uk,6,Kentucky RW,Emory RY,Aff,31.192,31.324,0.132,31.485,31.376,-0.109
uk_6,uk,6,Michigan AO,Northwestern PS,Neg,28.044,27.991,-0.053,32.359,32.41,0.051
uk_6,uk,6,Missouri State BK,Georgia CK,Neg,21.215,21.095,-0.12,25.014,25.07,0.057
uk_6,uk,6,Harvard DS,Northwestern NP,Neg,29.905,29.814,-0.091,30.989,31.083,0.094
uk_6,uk,6,Michigan State GS,Kansas HP,Neg,28.507,28.466,-0.041,34.08,34.12,0.04
uk_6,uk,6,Kansas OW,Emory GS,Neg,33.643,33.62,-0.024,41.448,41.477,0.029
uk_6,uk,6,Kansas State DR,Harvard JS,Neg,22.64,22.553,-0.088,25.355,25.472,0.117
uk_6,uk,6,Dartmouth CG,Northwestern HP,Aff,30.599,30.601,0.003,16.084,16.08,-0.003
uk_6,uk,6,Michigan State GL,Wake Forest MP,Aff,34.998,35.021,0.024,26.968,26.931,-0.038
uk_6,uk,6,Macalester CD,Western Kentucky IP,Neg,15.343,15.155,-0.189,15.39,15.614,0.223
uk_6,uk,6,Missouri State HN,Macalester HW,Neg,20.746,20.62,-0.126,22.482,22.626,0.144
uk_6,uk,6,Kansas PB,Wyoming CH,Neg,21.169,20.692,-0.478,19.401,19.535,0.135
uk_6,uk,6,Georgetown LN,Kansas FS,Neg,22.225,22.07,-0.155,19.101,19.353,0.252
uk_6,uk,6,Harvard CS,Iowa EW,Neg,16.334,16.322,-0.012,28.636,28.643,0.007
uk_6,uk,6,UTD KU,Kansas VF,Neg,13.651,13.399,-0.252,19.421,19.624,0.203
uk_6,uk,6,Wake Forest HN,UC Berkeley MR,Neg,25.224,25.199,-0.025,33.098,33.123,0.024
uk_6,uk,6,Emory LY,Kansas BP,Aff,32.708,32.722,0.014,22.923,22.904,-0.019
uk_6,uk,6,Kansas State LW,Emory CG,Aff,14.25,14.519,0.269,15.492,15.352,-0.141
uk_6,uk,6,Missouri State NS,Georgetown AC,Neg,23.204,23.199,-0.005,37.175,37.178,0.004
uk_6,uk,6,Kansas JB,West Georgia KK,Aff,25.869,26.113,0.243,30.007,29.769,-0.237
uk_6,uk,6,Harvard FK,North Texas GV,Neg,3.756,3.687,-0.07,14.341,14.418,0.077
uk_6,uk,6,Michigan BL,Georgetown KL,Neg,20.626,20.491,-0.134,19.913,20.076,0.163
uk_6,uk,6,Minnesota HU,Northwestern LL,Aff,22.192,22.36,0.168,26.095,25.928,-0.167
uk_6,uk,6,UTD PR,Emory CS,Aff,28.994,29.041,0.047,24.35,24.24,-0.11
uk_dubs,uk,dubs,Michigan State GL,Dartmouth CG,Aff,35.021,35.073,0.052,30.601,30.552,-0.05
uk_dubs,uk,dubs,Northwestern PS,Michigan BP,Neg,32.41,32.378,-0.033,38.95,38.985,0.035
uk_dubs,uk,dubs,Emory LY,Kentucky GS,Neg,32.722,32.59,-0.132,30.308,30.44,0.132
uk_dubs,uk,dubs,Northwestern LR,Baylor DL,Aff,36.373,36.412,0.039,30.482,30.444,-0.038
uk_dubs,uk,dubs,UTD PR,Michigan SS,Neg,29.041,29.019,-0.023,37.036,37.062,0.025
uk_dubs,uk,dubs,George Mason WW,Kentucky RW,Neg,28.364,28.3,-0.064,31.324,31.405,0.081
uk_dubs,uk,dubs,Kansas SS,Michigan ES,Neg,28.434,28.393,-0.041,33.999,34.04,0.042
uk_dubs,uk,dubs,Stanford LL,Northwestern NP,Aff,29.208,29.362,0.155,31.083,30.946,-0.137
uk_dubs,uk,dubs,Kansas OW,Texas FL,Aff,33.62,33.674,0.055,29.773,29.718,-0.055
uk_dubs,uk,dubs,Michigan CS,Georgetown AC,Neg,27.843,27.826,-0.017,37.178,37.195,0.017
uk_dubs,uk,dubs,Harvard DS,CSU Long Beach OM,Neg,29.814,29.774,-0.04,35.616,35.654,0.038
uk_dubs,uk,dubs,NYU MS,Emory RY,Neg,29.056,28.974,-0.082,31.376,31.451,0.074
uk_dubs,uk,dubs,Binghamton CK,Emory GS,Neg,34.769,34.739,-0.03,41.477,41.514,0.038
uk_dubs,uk,dubs,Kansas LS,Michigan State GS,Aff,38.826,38.839,0.013,28.466,28.454,-0.012
uk_dubs,uk,dubs,Emory KS,Kansas HP,Aff,32.7,32.823,0.122,34.12,33.998,-0.122
uk_dubs,uk,dubs,Iowa AP,UC Berkeley MR,Aff,34.526,34.608,0.083,33.123,33.038,-0.085
uk_octas,uk,octas,CSU Long Beach OM,Kansas LS,Neg,35.654,35.591,-0.062,38.839,38.908,0.068
uk_octas,uk,octas,Georgetown AC,Emory KS,Aff,37.195,37.247,0.052,32.823,32.772,-0.051
uk_octas,uk,octas,Iowa AP,Kansas OW,Aff,34.608,34.697,0.088,33.674,33.587,-0.087
uk_octas,uk,octas,Michigan State GL,Stanford LL,Aff,35.073,35.113,0.04,29.362,29.315,-0.047
uk_octas,uk,octas,Northwestern LR,Michigan SS,Aff,36.412,36.526,0.114,37.062,36.941,-0.12
uk_quarters,uk,quarters,Northwestern LR,Emory GS,Neg,36.526,36.479,-0.046,41.514,41.568,0.054
uk_quarters,uk,quarters,Kansas LS,Kentucky GS,Aff,38.908,38.93,0.022,30.44,30.42,-0.02
uk_quarters,uk,quarters,Georgetown AC,Michigan BP,Neg,37.247,37.166,-0.081,38.985,39.07,0.085
uk_quarters,uk,quarters,Iowa AP,Michigan State GL,Neg,34.697,34.602,-0.094,35.113,35.212,0.099
uk_semis,uk,semis,Michigan State GL,Emory GS,Neg,35.212,35.177,-0.035,41.568,41.609,0.041
uk_semis,uk,semis,Kansas LS,Michigan BP,Neg,38.93,38.822,-0.108,39.07,39.177,0.107
uk_finals,uk,finals,Michigan BP,Emory GS,Neg,39.177,39.101,-0.076,41.609,41.694,0.085
gonzaga_1,gonzaga,1,Michigan State GL,Southern California DT,Aff,35.177,35.2,0.023,26.994,26.948,-0.046
gonzaga_1,gonzaga,1,Emory CG,Iowa EW,Neg,15.352,15.346,-0.005,28.643,28.647,0.005
gonzaga_1,gonzaga,1,Wichita State GM,Emory LY,Neg,25.72,25.688,-0.031,32.59,32.619,0.029
gonzaga_1,gonzaga,1,Michigan State JS,Trinity CK,Aff,26.704,26.716,0.012,16.222,16.179,-0.042
gonzaga_1,gonzaga,1,Iowa AP,Emory ST,Aff,34.602,34.604,0.001,18.601,18.599,-0.002
gonzaga_1,gonzaga,1,Dartmouth JR,Wake Forest HN,Neg,25.944,25.833,-0.111,25.199,25.317,0.119
gonzaga_1,gonzaga,1,Emory CR,Kansas HP,Neg,22.335,22.326,-0.009,33.998,34.006,0.008
gonzaga_1,gonzaga,1,Liberty CL,Purdue HH,Aff,28.901,28.908,0.007,16.733,16.705,-0.028
gonzaga_1,gonzaga,1,Emory RY,Dartmouth GH,Aff,31.451,31.455,0.004,17.653,17.648,-0.005
gonzaga_1,gonzaga,1,Navy CR,Michigan State GS,Neg,18.014,17.994,-0.02,28.454,28.466,0.012
gonzaga_1,gonzaga,1,Emory CS,Stanford LY,Aff,24.24,24.608,0.369,29.003,28.507,-0.496
gonzaga_1,gonzaga,1,Texas GS,Michigan State FM,Neg,20.973,20.94,-0.033,28.152,28.179,0.027
gonzaga_1,gonzaga,1,Michigan AO,CSU Long Beach OM,Neg,27.991,27.965,-0.026,35.591,35.617,0.025
gonzaga_1,gonzaga,1,Kansas SS,Emory KW,Aff,28.393,28.4,0.007,16.033,16.024,-0.01
gonzaga_1,gonzaga,1,Baylor DL,Southern California MT,Aff,30.444,30.481,0.038,24.496,24.454,-0.042
gonzaga_1,gonzaga,1,CSU Long Beach SS,Michigan CS,Neg,19.652,19.577,-0.075,27.826,27.85,0.024
gonzaga_1,gonzaga,1,Wyoming CH,Northwestern AT,Neg,19.535,19.528,-0.007,31.873,31.88,0.006
gonzaga_1,gonzaga,1,Kansas BW,Southern California HV,Aff,27.789,27.791,0.002,11.057,11.027,-0.03
gonzaga_1,gonzaga,1,UTD PR,Wake Forest DE,Aff,29.019,29.077,0.058,25.497,25.435,-0.062
gonzaga_1,gonzaga,1,Michigan HM,Harvard AB,Aff,21.643,21.964,0.321,26.756,26.565,-0.19
gonzaga_1,gonzaga,1,Kansas BM,Michigan BP,Neg,24.707,24.704,-0.003,39.101,39.104,0.003
gonzaga_1,gonzaga,1,Gonzaga RW,Iowa KS,Neg,23.345,23.213,-0.131,22.607,22.731,0.124
gonzaga_1,gonzaga,1,Michigan ES,Northwestern LW,Aff,34.04,34.059,0.019,25.185,25.166,-0.019
gonzaga_1,gonzaga,1,UC Berkeley GS,Texas FL,Neg,23.058,23.023,-0.035,29.718,29.749,0.031
gonzaga_1,gonzaga,1,Minnesota HU,Kansas OW,Neg,22.36,22.35,-0.01,33.587,33.596,0.009
gonzaga_1,gonzaga,1,Michigan CC,Georgetown LN,Aff,29.726,29.751,0.026,22.07,22.044,-0.027
gonzaga_1,gonzaga,1,Kentucky GS,Northwestern LL,Aff,30.42,30.469,0.048,25.928,25.877,-0.052
gonzaga_1,gonzaga,1,Harvard/Amherst SL,Wake Forest LW,Neg,13.908,13.898,-0.01,27.84,27.844,0.004
gonzaga_1,gonzaga,1,UTD HH,Dartmouth CG,Neg,23.284,23.253,-0.032,30.552,30.579,0.027
gonzaga_1,gonzaga,1,Northwestern NP,Michigan AM,Aff,30.946,30.967,0.021,22.369,22.344,-0.025
gonzaga_1,gonzaga,1,Kentucky RW,Northwestern AH,Aff,31.405,31.416,0.011,19.734,19.705,-0.029
gonzaga_1,gonzaga,1,Wyoming WW,Dartmouth BC,Aff,20.326,20.519,0.193,24.58,24.412,-0.168
gonzaga_1,gonzaga,1,Trinity KP,Michigan SS,Neg,23.022,23.018,-0.004,36.941,36.945,0.004
gonzaga_1,gonzaga,1,Kansas AU,Northwestern LO,Aff,31.463,31.482,0.02,22.897,22.866,-0.032
gonzaga_1,gonzaga,1,Georgetown AC,Georgia CK,Aff,37.166,37.173,0.007,25.07,25.063,-0.007
gonzaga_1,gonzaga,1,Northwestern HP,Southern California BR,Neg,16.08,16.071,-0.009,27.893,27.9,0.008
gonzaga_1,gonzaga,1,UTD DD,Kansas LS,Neg,25.646,25.641,-0.005,38.822,38.827,0.005
gonzaga_1,gonzaga,1,UC Berkeley MR,Arizona State SS,Aff,33.038,33.046,0.008,21.217,21.203,-0.014
gonzaga_1,gonzaga,1,Binghamton CK,Wake Forest AB,Aff,34.739,34.755,0.016,25.432,25.413,-0.018
gonzaga_1,gonzaga,1,Georgetown TP,UC Berkeley BU,Neg,23.181,23.032,-0.149,28.494,28.535,0.041
gonzaga_1,gonzaga,1,Southern California BM,Northwestern LR,Neg,25.962,25.949,-0.012,36.479,36.491,0.012
gonzaga_2,gonzaga,2,Iowa EW,Michigan State GL,Neg,28.647,28.614,-0.033,35.2,35.233,0.033
gonzaga_2,gonzaga,2,Southern California DT,Emory CG,Aff,26.948,26.965,0.017,15.346,15.336,-0.01
gonzaga_2,gonzaga,2,Trinity CK,Wichita State GM,Neg,16.179,16.124,-0.055,25.688,25.705,0.017
gonzaga_2,gonzaga,2,Emory LY,Michigan State JS,Aff,32.619,32.656,0.036,26.716,26.678,-0.038
gonzaga_2,gonzaga,2,Wake Forest HN,Iowa AP,Neg,25.317,25.3,-0.017,34.604,34.62,0.016
gonzaga_2,gonzaga,2,Emory ST,Dartmouth JR,Neg,18.599,18.561,-0.038,25.833,25.861,0.028
gonzaga_2,gonzaga,2,Purdue HH,Emory CR,Neg,16.705,16.553,-0.152,22.326,22.372,0.045
gonzaga_2,gonzaga,2,Kansas HP,Liberty CL,Aff,34.006,34.051,0.044,28.908,28.864,-0.044
gonzaga_2,gonzaga,2,Michigan State GS,Emory RY,Aff,28.466,28.616,0.149,31.455,31.305,-0.149
gonzaga_2,gonzaga,2,Dartmouth GH,Navy CR,Neg,17.648,17.522,-0.126,17.994,18.151,0.157
gonzaga_2,gonzaga,2,Stanford LY,George Mason WW,Aff,28.507,28.786,0.279,28.3,28.205,-0.095
gonzaga_2,gonzaga,2,Michigan State FM,Emory GS,Neg,28.179,28.175,-0.004,41.694,41.699,0.005
gonzaga_2,gonzaga,2,Iowa BS,Texas GS,Aff,22.883,22.961,0.079,20.94,20.852,-0.089
gonzaga_2,gonzaga,2,Emory KW,Michigan AO,Neg,16.024,16.012,-0.011,27.965,27.973,0.008
gonzaga_2,gonzaga,2,CSU Long Beach OM,Kansas SS,Neg,35.617,35.403,-0.213,28.4,28.618,0.219
gonzaga_2,gonzaga,2,Michigan CS,Baylor DL,Neg,27.85,27.777,-0.073,30.481,30.551,0.07
gonzaga_2,gonzaga,2,Southern California MT,CSU Long Beach SS,Aff,24.454,24.506,0.052,19.577,19.426,-0.151
gonzaga_2,gonzaga,2,Southern California HV,Wyoming CH,Neg,11.027,10.711,-0.316,19.528,19.554,0.025
gonzaga_2,gonzaga,2,Northwestern AT,Kansas BW,Aff,31.88,31.934,0.054,27.791,27.741,-0.051
gonzaga_2,gonzaga,2,Harvard AB,UTD PR,Aff,26.565,26.712,0.147,29.077,28.942,-0.134
gonzaga_2,gonzaga,2,Wake Forest DE,Michigan HM,Aff,25.435,25.497,0.063,21.964,21.858,-0.106
gonzaga_2,gonzaga,2,Iowa KS,Kansas BM,Neg,22.731,22.646,-0.084,24.704,24.79,0.087
gonzaga_2,gonzaga,2,Michigan BP,Gonzaga RW,Aff,39.104,39.106,0.002,23.213,23.211,-0.002
gonzaga_2,gonzaga,2,Texas FL,Michigan ES,Neg,29.749,29.699,-0.051,34.059,34.113,0.053
gonzaga_2,gonzaga,2,Northwestern LW,UC Berkeley GS,Neg,25.166,25.028,-0.138,23.023,23.169,0.146
gonzaga_2,gonzaga,2,Georgetown LN,Minnesota HU,Neg,22.044,21.941,-0.103,22.35,22.453,0.103
gonzaga_2,gonzaga,2,Kansas OW,Michigan CC,Neg,33.596,33.441,-0.155,29.751,29.915,0.163
gonzaga_2,gonzaga,2,Wake Forest LW,Kentucky GS,Aff,27.844,27.99,0.146,30.469,30.334,-0.135
gonzaga_2,gonzaga,2,Northwestern LL,Harvard/Amherst SL,Aff,25.877,25.885,0.008,13.898,13.878,-0.02
gonzaga_2,gonzaga,2,Michigan AM,UTD HH,Aff,22.344,22.488,0.144,23.253,23.123,-0.13
gonzaga_2,gonzaga,2,Dartmouth CG,Northwestern NP,Neg,30.579,30.483,-0.095,30.967,31.071,0.103
gonzaga_2,gonzaga,2,Dartmouth BC,Kentucky RW,Neg,24.412,24.382,-0.03,31.416,31.452,0.037
gonzaga_2,gonzaga,2,Northwestern AH,Wyoming WW,Neg,19.705,19.406,-0.299,20.519,20.622,0.103
gonzaga_2,gonzaga,2,Northwestern LO,Trinity KP,Neg,22.866,22.711,-0.155,23.018,23.131,0.113
gonzaga_2,gonzaga,2,Michigan SS,Kansas AU,Aff,36.945,36.99,0.045,31.482,31.442,-0.041
gonzaga_2,gonzaga,2,Southern California BR,Georgetown AC,Neg,27.9,27.884,-0.017,37.173,37.19,0.017
gonzaga_2,gonzaga,2,Georgia CK,Northwestern HP,Aff,25.063,25.081,0.018,16.071,16.049,-0.022
gonzaga_2,gonzaga,2,Arizona State SS,UTD DD,Aff,21.203,21.507,0.305,25.641,25.459,-0.182
gonzaga_2,gonzaga,2,Kansas LS,UC Berkeley MR,Aff,38.827,38.869,0.042,33.046,33.006,-0.039
gonzaga_2,gonzaga,2,UC Berkeley BU,Binghamton CK,Neg,28.535,28.501,-0.034,34.755,34.788,0.034
gonzaga_2,gonzaga,2,Wake Forest AB,Southern California BM,Aff,25.413,25.534,0.12,25.949,25.832,-0.118
gonzaga_2,gonzaga,2,Northwestern LR,Georgetown TP,Aff,36.491,36.496,0.005,23.032,23.016,-0.016
gonzaga_3,gonzaga,3,Northwestern LR,Baylor DL,Aff,36.496,36.535,0.039,30.551,30.513,-0.038
gonzaga_3,gonzaga,3,Wichita State GM,Trinity KP,Aff,25.705,25.777,0.072,23.131,23.052,-0.079
gonzaga_3,gonzaga,3,Southern California HV,UTD DD,Neg,10.711,10.657,-0.054,25.459,25.463,0.005
gonzaga_3,gonzaga,3,Emory RY,Minnesota HU,Aff,31.305,31.324,0.019,22.453,22.433,-0.019
gonzaga_3,gonzaga,3,Michigan SS,Georgetown AC,Neg,36.99,36.883,-0.107,37.19,37.292,0.102
gonzaga_3,gonzaga,3,Kansas SS,Wake Forest LW,Neg,28.618,28.507,-0.111,27.99,28.105,0.114
gonzaga_3,gonzaga,3,Kentucky GS,UC Berkeley GS,Aff,30.334,30.361,0.027,23.169,23.138,-0.031
gonzaga_3,gonzaga,3,UC Berkeley MR,Harvard AB,Aff,33.006,33.042,0.035,26.712,26.676,-0.037
gonzaga_3,gonzaga,3,Wake Forest AB,Kansas OW,Neg,25.534,25.508,-0.026,33.441,33.464,0.023
gonzaga_3,gonzaga,3,Southern California MT,Michigan AO,Neg,24.506,24.439,-0.068,27.973,28.034,0.062
gonzaga_3,gonzaga,3,Kansas BM,Texas FL,Neg,24.79,24.738,-0.052,29.699,29.744,0.045
gonzaga_3,gonzaga,3,Michigan CS,Kansas AU,Neg,27.777,27.715,-0.061,31.442,31.499,0.058
gonzaga_3,gonzaga,3,Dartmouth BC,UTD HH,Aff,24.382,24.469,0.087,23.123,23.026,-0.097
gonzaga_3,gonzaga,3,Northwestern LO,Georgetown TP,Neg,22.711,22.565,-0.146,23.016,23.339,0.323
gonzaga_3,gonzaga,3,Gonzaga RW,Northwestern HP,Aff,23.211,23.245,0.033,16.049,16.014,-0.035
gonzaga_3,gonzaga,3,Southern California BM,Georgetown LN,Aff,25.832,25.892,0.06,21.941,21.882,-0.059
gonzaga_3,gonzaga,3,Northwestern LW,CSU Long Beach SS,Aff,25.028,25.07,0.042,19.426,19.298,-0.128
gonzaga_3,gonzaga,3,Emory GS,Wyoming WW,Aff,41.699,41.699,0.0,20.622,20.621,-0.0
gonzaga_3,gonzaga,3,Michigan State GS,Kentucky RW,Aff,28.616,28.761,0.146,31.452,31.276,-0.176
gonzaga_3,gonzaga,3,Trinity CK,Emory KW,Neg,16.124,15.788,-0.337,16.012,16.164,0.151
gonzaga_3,gonzaga,3,Kansas LS,Northwestern AT,Aff,38.869,38.901,0.032,31.934,31.904,-0.03
gonzaga_3,gonzaga,3,Kansas HP,Michigan ES,Neg,34.051,33.95,-0.101,34.113,34.217,0.104
gonzaga_3,gonzaga,3,Michigan BP,Emory LY,Aff,39.106,39.142,0.036,32.656,32.623,-0.032
gonzaga_3,gonzaga,3,Emory CS,Northwestern NP,Neg,24.608,24.536,-0.072,31.071,31.106,0.036
gonzaga_3,gonzaga,3,Iowa AP,Michigan CC,Neg,34.62,34.449,-0.171,29.915,30.091,0.176
gonzaga_3,gonzaga,3,Iowa KS,CSU Long Beach OM,Neg,22.646,22.64,-0.006,35.403,35.409,0.005
gonzaga_3,gonzaga,3,Michigan HM,Wake Forest HN,Neg,21.858,21.753,-0.105,25.3,25.363,0.064
gonzaga_3,gonzaga,3,Wake Forest DE,Stanford LY,Neg,25.497,25.433,-0.064,28.786,28.956,0.17
gonzaga_3,gonzaga,3,Michigan AM,Liberty CL,Aff,22.488,22.739,0.251,28.864,28.665,-0.198
gonzaga_3,gonzaga,3,George Mason WW,UTD PR,Aff,28.205,28.314,0.11,28.942,28.834,-0.108
gonzaga_3,gonzaga,3,Emory CR,Wyoming CH,Neg,22.372,22.211,-0.16,19.554,19.711,0.157
