Round,Tournament,Round_Label,Aff,Neg,Win,Aff_Mu_Before,Aff_Mu_After,Aff_Mu_Delta,Neg_Mu_Before,Neg_Mu_After,Neg_Mu_Delta
wake_3,wake,3,Georgetown LN,Emory KW,Aff,21.913,21.953,0.04,15.331,15.276,-0.055
wake_3,wake,3,Texas SH,Wake Forest HN,Neg,10.194,10.179,-0.014,26.31,26.313,0.003
wake_3,wake,3,Dartmouth BC,Missouri State BK,Aff,24.905,24.97,0.065,21.22,21.086,-0.133
wake_3,wake,3,Harvard/Amherst SL,Cal State Fullerton MN,Aff,12.843,13.231,0.387,17.046,16.746,-0.3
wake_3,wake,3,Emory CG,Trinity BK,Neg,14.579,14.463,-0.116,15.717,15.922,0.205
wake_3,wake,3,West Point OS,Missouri State BC,Aff,14.121,14.252,0.131,9.359,9.185,-0.174
wake_3,wake,3,Indiana FT,Southern Nazarene HS,Aff,14.068,14.256,0.188,15.166,14.886,-0.28
wake_3,wake,3,Towson DP,George Mason RS,Neg,16.921,16.506,-0.414,15.296,15.485,0.189
wake_3,wake,3,Louisville VJ,Oklahoma DT,Aff,20.559,20.806,0.247,17.091,16.993,-0.097
wake_3,wake,3,George Mason RT,Liberty TK,Aff,19.705,19.847,0.142,20.126,19.724,-0.402
wake_3,wake,3,Navy LS,CSU Long Beach ES,Aff,16.881,17.309,0.428,17.871,17.71,-0.161
wake_3,wake,3,Binghamton TP,Wyoming CH,Neg,16.035,15.876,-0.159,19.466,19.546,0.081
wake_3,wake,3,Kentucky RS,Western Kentucky IS,Neg,24.387,24.17,-0.217,19.559,20.172,0.613
wake_3,wake,3,Stanford LL,UTD PR,Aff,30.161,30.286,0.125,29.761,29.66,-0.1
wake_3,wake,3,Gonzaga RW,Houston IH,Aff,23.549,23.619,0.07,19.296,19.068,-0.228
wake_3,wake,3,Macalester WC,Michigan State FM,Neg,23.655,23.511,-0.144,29.248,29.294,0.046
wake_3,wake,3,Missouri State HN,Houston SF,Neg,21.101,21.008,-0.093,25.155,25.425,0.27
wake_3,wake,3,Wyoming WW,UTD DD,Neg,20.017,19.965,-0.052,25.93,25.978,0.048
wake_3,wake,3,Kansas HL,Minnesota HU,Neg,19.4,19.319,-0.08,23.147,23.217,0.07
wake_3,wake,3,Northern Iowa VM,Georgia CP,Neg,6.515,6.476,-0.039,22.301,22.305,0.004
wake_3,wake,3,Northern Iowa CD,UT San Antonio CG,Neg,13.536,13.269,-0.266,17.726,17.913,0.187
wake_3,wake,3,UTD KR,Oklahoma BS,Neg,17.711,17.539,-0.172,17.479,17.686,0.207
wake_4,wake,4,Northwestern PS,Texas FL,Neg,33.87,33.704,-0.166,30.482,30.645,0.163
wake_4,wake,4,Michigan AM,Kansas State RS,Aff,22.919,23.086,0.166,25.05,24.672,-0.379
wake_4,wake,4,Iowa AP,Binghamton CK,Neg,36.282,36.183,-0.099,37.218,37.316,0.098
wake_4,wake,4,UTD PR,Wake Forest DE,Aff,29.66,29.729,0.069,26.651,26.574,-0.077
wake_4,wake,4,Kansas JB,Wake Forest SW,Aff,25.918,25.946,0.028,16.456,16.38,-0.076
wake_4,wake,4,Georgetown AC,Kansas LS,Neg,38.047,37.988,-0.058,42.703,42.769,0.066
wake_4,wake,4,Minnesota HU,Liberty CL,Neg,23.217,23.167,-0.05,28.828,28.874,0.045
wake_4,wake,4,Iowa BS,Michigan State JS,Neg,23.869,23.805,-0.064,27.701,27.764,0.063
wake_4,wake,4,George Mason DE,Kansas CS,Neg,25.819,25.623,-0.196,23.96,24.165,0.205
wake_4,wake,4,Oklahoma DT,Kansas HM,Aff,16.993,17.035,0.041,9.056,8.969,-0.087
wake_4,wake,4,Oklahoma BS,Wyoming WW,Neg,17.686,17.54,-0.145,19.965,20.061,0.096
wake_4,wake,4,Liberty TK,Texas SH,Aff,19.724,19.793,0.069,10.179,10.065,-0.114
wake_4,wake,4,Emory GS,Kansas OW,Aff,42.204,42.238,0.034,34.44,34.412,-0.029
wake_4,wake,4,Northwestern NP,Harvard DS,Neg,32.462,32.326,-0.136,31.096,31.242,0.146
wake_4,wake,4,Wichita State GM,UC Berkeley MR,Neg,27.191,27.153,-0.038,33.898,33.938,0.04
wake_4,wake,4,UC Berkeley BU,Michigan SS,Neg,29.45,29.422,-0.028,37.238,37.269,0.031
wake_4,wake,4,Kentucky RW,Michigan BP,Neg,32.193,32.174,-0.019,42.297,42.316,0.019
wake_4,wake,4,Southern California MT,Michigan ES,Neg,24.69,24.671,-0.019,35.168,35.184,0.015
wake_4,wake,4,Southern California BM,Northwestern LR,Neg,26.929,26.917,-0.012,38.543,38.554,0.011
wake_4,wake,4,Emory LY,Navy LS,Aff,34.533,34.534,0.001,17.309,17.304,-0.005
wake_4,wake,4,Kansas HP,George Mason RT,Aff,34.328,34.332,0.004,19.847,19.842,-0.005
wake_4,wake,4,Michigan State GL,Harvard/Amherst SL,Aff,36.323,36.323,0.0,13.231,13.23,-0.0
wake_4,wake,4,Emory KS,Louisville VJ,Aff,33.513,33.521,0.008,20.806,20.778,-0.028
wake_4,wake,4,Michigan AO,Dartmouth GH,Aff,28.877,28.887,0.01,17.126,17.113,-0.013
wake_4,wake,4,Kansas SS,Wake Forest AB,Aff,29.204,29.276,0.071,26.208,26.129,-0.079
wake_4,wake,4,Northwestern AT,Kansas ST,Aff,33.157,33.193,0.036,26.159,26.105,-0.053
wake_4,wake,4,Western Kentucky CF,Gonzaga RW,Aff,23.681,23.931,0.25,23.619,23.49,-0.129
wake_4,wake,4,George Mason WW,Liberty SS,Aff,28.248,28.28,0.032,21.001,20.933,-0.068
wake_4,wake,4,UTD DD,Texas GS,Aff,25.978,26.03,0.052,20.498,20.44,-0.058
wake_4,wake,4,Michigan State GS,Emory CR,Aff,30.001,30.033,0.032,22.47,22.436,-0.034
wake_4,wake,4,UTD HK,Emory AS,Aff,29.37,29.463,0.093,28.056,27.96,-0.096
wake_4,wake,4,Southern California BR,Emory RY,Neg,29.221,29.142,-0.08,31.886,31.964,0.077
wake_4,wake,4,Michigan CC,Dartmouth JR,Aff,31.01,31.064,0.054,26.244,26.188,-0.056
wake_4,wake,4,Michigan State FM,Iowa KS,Aff,29.294,29.341,0.047,23.83,23.778,-0.052
wake_4,wake,4,Cal State Fullerton MA,Iowa EW,Neg,24.708,24.559,-0.149,30.027,30.075,0.049
wake_4,wake,4,Emory ST,Kansas CF,Neg,18.95,18.879,-0.071,23.57,23.689,0.118
wake_4,wake,4,NYU JT,Emory CT,Aff,24.961,25.184,0.224,28.473,27.886,-0.586
wake_4,wake,4,Emory OP,Western Kentucky KN,Aff,27.155,27.275,0.12,23.647,23.567,-0.08
wake_4,wake,4,Wake Forest LW,Kansas AU,Neg,29.009,28.938,-0.071,32.35,32.418,0.068
wake_4,wake,4,Georgetown GT,Baylor DL,Aff,25.489,25.709,0.22,31.496,31.291,-0.205
wake_4,wake,4,Georgia CK,Kentucky RS,Aff,26.117,26.204,0.087,24.17,24.067,-0.103
wake_4,wake,4,Kansas State AS,Missouri State CG,Neg,24.768,24.439,-0.329,20.802,21.107,0.304
wake_4,wake,4,Michigan BL,Rochester OR,Aff,20.205,20.286,0.082,16.791,16.613,-0.178
wake_4,wake,4,Harvard BS,Indiana FT,Aff,21.847,21.964,0.116,14.256,14.21,-0.046
wake_4,wake,4,Northwestern LW,Navy CR,Aff,25.588,25.616,0.028,17.579,17.537,-0.043
wake_4,wake,4,Wake Forest HN,Northwestern AK,Aff,26.313,26.367,0.054,21.286,21.231,-0.055
wake_4,wake,4,Georgia CP,UTD HH,Aff,22.305,22.447,0.142,23.472,23.332,-0.139
wake_4,wake,4,Southern California AS,West Point OS,Aff,25.001,25.068,0.068,14.252,14.217,-0.035
wake_4,wake,4,Georgetown KL,Missouri State HN,Neg,20.076,19.926,-0.15,21.008,21.157,0.149
wake_4,wake,4,Emory CF,Missouri State NS,Aff,25.526,25.667,0.141,23.332,23.223,-0.109
wake_4,wake,4,Trinity BK,Kansas BW,Neg,15.922,15.903,-0.02,27.954,27.963,0.008
wake_4,wake,4,Baylor MP,Western Kentucky SS,Neg,17.921,17.847,-0.075,21.796,21.873,0.077
wake_4,wake,4,West Georgia KM,Kansas BM,Neg,17.927,17.77,-0.156,25.52,25.554,0.034
wake_4,wake,4,George Mason RS,Georgetown LN,Neg,15.485,15.429,-0.055,21.953,21.994,0.041
wake_4,wake,4,Cal State Fullerton DC,Kansas BP,Neg,15.424,15.3,-0.125,23.137,23.181,0.044
wake_4,wake,4,UT San Antonio CG,Northwestern HP,Neg,17.913,17.452,-0.461,15.126,15.304,0.179
wake_4,wake,4,CSU Long Beach ES,Emory CG,Neg,17.71,17.502,-0.208,14.463,14.657,0.193
wake_4,wake,4,Southern Nazarene HS,Towson DP,Aff,14.886,15.169,0.283,16.506,16.113,-0.393
wake_4,wake,4,Emory KW,UTD KR,Neg,15.276,15.16,-0.116,17.539,17.661,0.122
wake_4,wake,4,Georgetown WC,Binghamton TP,Neg,10.588,10.336,-0.252,15.876,15.988,0.112
wake_4,wake,4,Missouri State BK,Northern Iowa VM,Aff,21.086,21.097,0.011,6.476,6.417,-0.059
wake_4,wake,4,CSU Long Beach OM,Stanford LL,Neg,36.794,36.576,-0.218,30.286,30.537,0.251
wake_4,wake,4,Houston SF,Northwestern LL,Neg,25.425,25.03,-0.395,26.631,26.726,0.095
wake_4,wake,4,Georgetown VP,Macalester WC,Neg,19.26,19.154,-0.107,23.511,23.689,0.179
wake_4,wake,4,Western Kentucky IS,Baylor BK,Neg,20.172,19.997,-0.175,24.947,25.003,0.056
wake_4,wake,4,Houston IH,Kansas HL,Aff,19.068,19.484,0.416,19.319,19.182,-0.137
wake_4,wake,4,Wyoming CH,"Massachusetts, Amherst LM",Aff,19.546,19.761,0.215,24.241,23.908,-0.333
wake_4,wake,4,Cal State Fullerton MN,Northern Iowa CD,Neg,16.746,16.479,-0.266,13.269,13.944,0.675
wake_5,wake,5,George Mason RT,UTD KR,Aff,19.842,19.944,0.102,17.661,17.538,-0.122
wake_5,wake,5,Georgetown VP,Emory CG,Aff,19.154,19.255,0.102,14.657,14.589,-0.068
wake_5,wake,5,Liberty SS,Michigan BL,Neg,20.933,20.691,-0.242,20.286,20.429,0.143
wake_5,wake,5,Michigan CC,Wichita State GM,Aff,31.064,31.126,0.062,27.153,27.089,-0.064
wake_5,wake,5,Western Kentucky SS,Cal State Fullerton MA,Aff,21.873,22.05,0.178,24.559,24.123,-0.437
wake_5,wake,5,Navy LS,Kansas HL,Aff,17.304,17.756,0.452,19.182,19.018,-0.164
wake_5,wake,5,Emory ST,Kansas BP,Neg,18.879,18.804,-0.075,23.181,23.267,0.086
wake_5,wake,5,Iowa BS,Texas GS,Aff,23.805,23.874,0.069,20.44,20.356,-0.084
wake_5,wake,5,Navy CR,Rochester OR,Aff,17.537,17.685,0.149,16.613,16.365,-0.248
wake_5,wake,5,Iowa KS,Dartmouth BC,Neg,23.778,23.674,-0.104,24.97,25.065,0.095
wake_5,wake,5,Kansas State AS,Binghamton TP,Aff,24.439,24.488,0.048,15.988,15.931,-0.057
wake_5,wake,5,Kansas CF,Northwestern NP,Neg,23.689,23.638,-0.05,32.326,32.35,0.025
wake_5,wake,5,Missouri State BC,"Massachusetts, Amherst LM",Neg,9.185,9.173,-0.012,23.908,23.915,0.007
wake_5,wake,5,Kansas BM,Southern California MT,Neg,25.554,25.419,-0.135,24.671,24.836,0.165
wake_5,wake,5,Stanford LL,Michigan SS,Neg,30.537,30.495,-0.043,37.269,37.309,0.04
wake_5,wake,5,Emory KW,Kentucky RS,Aff,15.16,15.52,0.36,24.067,23.764,-0.304
wake_5,wake,5,Kansas ST,Wake Forest LW,Neg,26.105,25.991,-0.114,28.938,29.015,0.076
wake_5,wake,5,Wake Forest AB,Kansas JB,Neg,26.129,26.007,-0.122,25.946,26.105,0.159
wake_5,wake,5,Georgetown GT,Liberty CL,Aff,25.709,25.877,0.168,28.874,28.718,-0.156
wake_5,wake,5,George Mason WW,Michigan State GL,Neg,28.28,28.254,-0.027,36.323,36.352,0.028
wake_5,wake,5,Cal State Fullerton MN,Towson DP,Neg,16.479,16.288,-0.191,16.113,16.443,0.33
wake_5,wake,5,UC Berkeley BU,Northwestern LL,Neg,29.422,29.277,-0.145,26.726,26.881,0.155
wake_5,wake,5,Dartmouth JR,Wyoming CH,Aff,26.188,26.228,0.04,19.761,19.715,-0.046
wake_5,wake,5,Missouri State BK,Harvard/Amherst SL,Aff,21.097,21.156,0.058,13.23,13.167,-0.064
wake_5,wake,5,UTD HK,Iowa EW,Neg,29.463,29.362,-0.102,30.075,30.178,0.103
wake_5,wake,5,NYU JT,Kansas SS,Neg,25.184,25.099,-0.085,29.276,29.335,0.059
wake_5,wake,5,Western Kentucky KN,Northwestern LW,Aff,23.567,23.734,0.167,25.616,25.472,-0.144
wake_5,wake,5,Kansas OW,Michigan State FM,Aff,34.412,34.462,0.05,29.341,29.29,-0.051
wake_5,wake,5,Macalester WC,George Mason DE,Aff,23.689,24.09,0.401,25.623,25.432,-0.191
wake_5,wake,5,Emory OP,Iowa AP,Neg,27.275,27.235,-0.039,36.183,36.205,0.022
wake_5,wake,5,Texas SH,Kansas HM,Aff,10.065,10.562,0.497,8.969,8.696,-0.274
wake_5,wake,5,Houston IH,Emory AS,Neg,19.484,19.394,-0.09,27.96,27.986,0.026
wake_5,wake,5,Oklahoma DT,Northwestern AK,Neg,17.035,16.949,-0.086,21.231,21.294,0.063
wake_5,wake,5,Baylor MP,Wake Forest SW,Neg,17.847,17.697,-0.15,16.38,16.858,0.478
wake_5,wake,5,Oklahoma BS,UT San Antonio CG,Neg,17.54,17.347,-0.193,17.452,17.778,0.325
wake_5,wake,5,Emory CF,Wyoming WW,Aff,25.667,25.746,0.079,20.061,20.006,-0.054
wake_5,wake,5,Kentucky RW,Georgia CP,Aff,32.174,32.195,0.021,22.447,22.427,-0.02
wake_5,wake,5,UTD HH,Cal State Fullerton DC,Aff,23.332,23.363,0.03,15.3,15.187,-0.113
wake_5,wake,5,Northwestern PS,Emory RY,Aff,33.704,33.794,0.089,31.964,31.875,-0.089
wake_5,wake,5,Baylor DL,Northern Iowa CD,Aff,31.291,31.293,0.001,13.944,13.938,-0.006
wake_5,wake,5,Indiana FT,Missouri State NS,Neg,14.21,14.178,-0.032,23.223,23.252,0.029
wake_5,wake,5,Houston SF,Baylor BK,Neg,25.03,24.591,-0.439,25.003,25.116,0.113
wake_5,wake,5,Emory KS,Kansas HP,Neg,33.521,33.415,-0.106,34.332,34.433,0.101
wake_5,wake,5,Northwestern LR,UC Berkeley MR,Neg,38.554,38.36,-0.194,33.938,34.136,0.198
wake_5,wake,5,CSU Long Beach OM,Michigan AM,Aff,36.576,36.581,0.006,23.086,23.079,-0.007
wake_5,wake,5,Kansas State RS,Minnesota HU,Neg,24.672,24.33,-0.342,23.167,23.307,0.14
wake_5,wake,5,Southern California BR,Missouri State HN,Aff,29.142,29.17,0.029,21.157,21.116,-0.042
wake_5,wake,5,Emory CR,Southern California AS,Neg,22.436,22.353,-0.083,25.068,25.41,0.342
wake_5,wake,5,Harvard BS,Northwestern HP,Aff,21.964,22.102,0.138,15.304,15.259,-0.045
wake_5,wake,5,Kansas BW,Southern California BM,Neg,27.963,27.847,-0.115,26.917,27.062,0.145
wake_5,wake,5,Michigan State GS,Emory GS,Neg,30.033,30.024,-0.009,42.238,42.248,0.01
wake_5,wake,5,Michigan State JS,UTD DD,Neg,27.764,27.63,-0.134,26.03,26.179,0.149
wake_5,wake,5,Georgetown WC,CSU Long Beach ES,Neg,10.336,10.168,-0.168,17.502,17.545,0.044
wake_5,wake,5,Liberty TK,Western Kentucky IS,Aff,19.793,20.155,0.362,19.997,19.653,-0.344
wake_5,wake,5,West Point OS,West Georgia KM,Neg,14.217,14.062,-0.155,17.77,18.087,0.316
wake_5,wake,5,Texas FL,Binghamton CK,Neg,30.645,30.608,-0.037,37.316,37.353,0.037
wake_5,wake,5,Emory CT,Missouri State CG,Aff,27.886,28.016,0.13,21.107,21.042,-0.065
wake_5,wake,5,Georgetown AC,Kansas CS,Aff,37.988,37.993,0.005,24.165,24.157,-0.007
wake_5,wake,5,George Mason RS,Trinity BK,Aff,15.429,15.594,0.164,15.903,15.658,-0.245
wake_5,wake,5,Michigan AO,Emory LY,Neg,28.887,28.841,-0.046,34.534,34.579,0.045
wake_5,wake,5,Dartmouth GH,Gonzaga RW,Aff,17.113,17.387,0.274,23.49,23.241,-0.248
wake_5,wake,5,Georgetown LN,Wake Forest HN,Neg,21.994,21.933,-0.061,26.367,26.428,0.061
wake_5,wake,5,Michigan BP,Kansas LS,Aff,42.316,42.455,0.139,42.769,42.629,-0.139
wake_5,wake,5,Kansas AU,UTD PR,Aff,32.418,32.493,0.075,29.729,29.657,-0.073
wake_5,wake,5,Western Kentucky CF,Northwestern AT,Neg,23.931,23.885,-0.046,33.193,33.214,0.021
wake_5,wake,5,Michigan ES,Harvard DS,Aff,35.184,35.25,0.066,31.242,31.173,-0.069
wake_5,wake,5,Southern Nazarene HS,Louisville VJ,Neg,15.169,15.071,-0.098,20.778,20.942,0.164
wake_5,wake,5,Georgia CK,Wake Forest DE,Neg,26.204,26.096,-0.107,26.574,26.686,0.111
wake_6,wake,6,Wake Forest SW,Emory CR,Neg,16.858,16.69,-0.167,22.353,22.405,0.052
wake_6,wake,6,UC Berkeley MR,Michigan ES,Aff,34.136,34.273,0.137,35.25,35.116,-0.134
wake_6,wake,6,Michigan SS,CSU Long Beach OM,Neg,37.309,37.178,-0.131,36.581,36.705,0.124
wake_6,wake,6,Missouri State NS,Georgia CK,Neg,23.252,23.153,-0.099,26.096,26.171,0.075
wake_6,wake,6,Northwestern HP,Houston SF,Neg,15.259,15.235,-0.025,24.591,24.67,0.079
wake_6,wake,6,Northwestern LL,Georgetown AC,Neg,26.881,26.869,-0.012,37.993,38.006,0.013
wake_6,wake,6,Texas GS,Navy LS,Aff,20.356,20.449,0.092,17.756,17.511,-0.245
wake_6,wake,6,Northwestern NP,Emory CT,Neg,32.35,32.173,-0.177,28.016,28.606,0.591
wake_6,wake,6,UT San Antonio CG,Georgetown LN,Neg,17.778,17.606,-0.172,21.933,21.995,0.062
wake_6,wake,6,Emory AS,Western Kentucky KN,Aff,27.986,28.046,0.061,23.734,23.665,-0.07
wake_6,wake,6,UTD PR,Emory CF,Aff,29.657,29.716,0.059,25.746,25.64,-0.106
wake_6,wake,6,Wyoming WW,UTD HH,Neg,20.006,19.926,-0.081,23.363,23.437,0.075
wake_6,wake,6,Kansas HM,Indiana FT,Neg,8.696,8.558,-0.138,14.178,14.248,0.07
wake_6,wake,6,Kentucky RS,Cal State Fullerton MN,Neg,23.764,23.495,-0.269,16.288,16.667,0.379
wake_6,wake,6,Emory CG,Liberty SS,Aff,14.589,14.832,0.244,20.691,20.285,-0.405
wake_6,wake,6,Kansas BP,Michigan State GS,Neg,23.267,23.214,-0.053,30.024,30.062,0.038
wake_6,wake,6,Kansas JB,Kentucky RW,Neg,26.105,26.047,-0.058,32.195,32.244,0.049
wake_6,wake,6,CSU Long Beach ES,West Point OS,Aff,17.545,17.632,0.086,14.062,13.906,-0.156
wake_6,wake,6,Northern Iowa CD,Wake Forest AB,Neg,13.938,13.899,-0.04,26.007,26.018,0.01
wake_6,wake,6,Emory RY,Kansas CF,Aff,31.875,31.901,0.026,23.638,23.583,-0.055
wake_6,wake,6,Northwestern AK,Kansas State RS,Neg,21.294,21.219,-0.076,24.33,24.512,0.182
wake_6,wake,6,Wake Forest DE,Western Kentucky CF,Aff,26.686,26.763,0.078,23.885,23.719,-0.166
wake_6,wake,6,Southern California MT,Michigan State JS,Neg,24.836,24.736,-0.099,27.63,27.703,0.074
wake_6,wake,6,Michigan State GL,Georgetown GT,Aff,36.352,36.367,0.015,25.877,25.861,-0.015
wake_6,wake,6,UTD KR,Iowa KS,Neg,17.538,17.477,-0.061,23.674,23.719,0.045
wake_6,wake,6,Iowa AP,Harvard BS,Aff,36.205,36.21,0.005,22.102,22.084,-0.017
wake_6,wake,6,Wichita State GM,Iowa BS,Aff,27.089,27.161,0.072,23.874,23.803,-0.071
wake_6,wake,6,Michigan State FM,Southern California BR,Neg,29.29,29.179,-0.112,29.17,29.287,0.117
wake_6,wake,6,George Mason DE,Missouri State BK,Aff,25.432,25.514,0.082,21.156,21.038,-0.117
wake_6,wake,6,Harvard/Amherst SL,Emory KW,Aff,13.167,13.479,0.313,15.52,15.321,-0.199
wake_6,wake,6,Kansas LS,Western Kentucky SS,Aff,42.629,42.63,0.0,22.05,22.05,-0.0
wake_6,wake,6,Missouri State CG,Georgetown VP,Aff,21.042,21.194,0.152,19.255,19.102,-0.153
wake_6,wake,6,Wyoming CH,Liberty TK,Neg,19.715,19.595,-0.12,20.155,20.483,0.328
wake_6,wake,6,Wake Forest HN,Michigan AO,Neg,26.428,26.344,-0.083,28.841,28.922,0.08
wake_6,wake,6,Minnesota HU,Emory KS,Neg,23.307,23.29,-0.017,33.415,33.432,0.017
wake_6,wake,6,Kansas HL,Oklahoma DT,Aff,19.018,19.12,0.101,16.949,16.829,-0.12
wake_6,wake,6,Emory LY,Kansas OW,Neg,34.579,34.469,-0.111,34.462,34.573,0.111
wake_6,wake,6,Western Kentucky IS,Missouri State BC,Aff,19.653,19.7,0.047,9.173,9.124,-0.049
wake_6,wake,6,Southern California BM,NYU JT,Aff,27.062,27.159,0.097,25.099,24.981,-0.118
wake_6,wake,6,Louisville VJ,Kansas State AS,Neg,20.942,20.715,-0.227,24.488,24.613,0.125
wake_6,wake,6,Southern California AS,Baylor DL,Neg,25.41,25.221,-0.189,31.293,31.336,0.044
wake_6,wake,6,Georgia CP,George Mason RT,Neg,22.427,22.264,-0.163,19.944,20.126,0.182
wake_6,wake,6,Northwestern LW,Houston IH,Aff,25.472,25.515,0.043,19.394,19.247,-0.148
wake_6,wake,6,Northwestern AT,Kansas AU,Aff,33.214,33.319,0.105,32.493,32.394,-0.099
wake_6,wake,6,Harvard DS,Dartmouth GH,Aff,31.173,31.178,0.006,17.387,17.38,-0.006
wake_6,wake,6,Kansas HP,Stanford LL,Aff,34.433,34.495,0.063,30.495,30.422,-0.072
wake_6,wake,6,Missouri State HN,Kansas BM,Neg,21.116,21.028,-0.088,25.419,25.483,0.064
wake_6,wake,6,Binghamton CK,Michigan BP,Neg,37.353,37.302,-0.05,42.455,42.515,0.06
wake_6,wake,6,Cal State Fullerton MA,Georgetown KL,Aff,24.123,24.292,0.169,19.926,19.837,-0.09
wake_6,wake,6,Kansas CS,Macalester WC,Aff,24.157,24.317,0.159,24.09,23.784,-0.306
wake_6,wake,6,Michigan AM,Dartmouth JR,Neg,23.079,22.994,-0.085,26.228,26.302,0.073
wake_6,wake,6,West Georgia KM,Kansas BW,Neg,18.087,18.0,-0.086,27.847,27.864,0.017
wake_6,wake,6,Rochester OR,Northern Iowa VM,Aff,16.365,16.413,0.048,6.417,6.209,-0.208
wake_6,wake,6,Towson DP,Texas SH,Aff,16.443,16.566,0.123,10.562,10.337,-0.224
wake_6,wake,6,Michigan BL,George Mason WW,Neg,20.429,20.395,-0.034,28.254,28.282,0.028
wake_6,wake,6,Binghamton TP,Kansas ST,Neg,15.931,15.893,-0.038,25.991,26.017,0.025
wake_6,wake,6,Trinity BK,Baylor MP,Neg,15.658,15.486,-0.172,17.697,17.794,0.097
wake_6,wake,6,Gonzaga RW,Navy CR,Aff,23.241,23.296,0.054,17.685,17.615,-0.071
wake_6,wake,6,Cal State Fullerton DC,Oklahoma BS,Neg,15.187,14.87,-0.317,17.347,17.487,0.14
wake_6,wake,6,"Massachusetts, Amherst LM",Emory ST,Aff,23.915,24.006,0.091,18.804,18.739,-0.064
wake_6,wake,6,UTD DD,Texas FL,Neg,26.179,26.117,-0.062,30.608,30.665,0.057
wake_6,wake,6,Baylor BK,UC Berkeley BU,Neg,25.116,25.053,-0.063,29.277,29.334,0.057
wake_6,wake,6,Iowa EW,Northwestern LR,Neg,30.178,30.152,-0.026,38.36,38.388,0.028
wake_6,wake,6,Wake Forest LW,Emory OP,Aff,29.015,29.104,0.089,27.235,27.082,-0.153
wake_6,wake,6,Kansas SS,Northwestern PS,Aff,29.335,29.511,0.176,33.794,33.612,-0.181
wake_6,wake,6,Emory GS,Michigan CC,Aff,42.248,42.263,0.014,31.126,31.114,-0.012
wake_6,wake,6,Liberty CL,George Mason RS,Aff,28.718,28.724,0.006,15.594,15.585,-0.009
wake_6,wake,6,Dartmouth BC,UTD HK,Neg,25.065,25.007,-0.059,29.362,29.419,0.058
wake_7,wake,7,Northwestern PS,Liberty TK,Aff,33.612,33.619,0.007,20.483,20.463,-0.02
wake_7,wake,7,Western Kentucky CF,Kansas State RS,Neg,23.719,23.506,-0.213,24.512,24.754,0.242
wake_7,wake,7,Kansas HP,Binghamton CK,Aff,34.495,34.648,0.153,37.302,37.15,-0.152
wake_7,wake,7,Wake Forest DE,Kansas AU,Neg,26.763,26.715,-0.048,32.394,32.439,0.045
wake_7,wake,7,Towson DP,Wake Forest SW,Aff,16.566,16.864,0.298,16.69,16.318,-0.372
wake_7,wake,7,Harvard DS,Kansas LS,Neg,31.178,31.166,-0.012,42.63,42.643,0.013
wake_7,wake,7,Dartmouth JR,Liberty CL,Neg,26.302,26.22,-0.082,28.724,28.802,0.079
wake_7,wake,7,George Mason RT,Iowa BS,Neg,20.126,20.047,-0.08,23.803,23.868,0.065
wake_7,wake,7,Texas GS,George Mason DE,Neg,20.449,20.387,-0.061,25.514,25.584,0.071
wake_7,wake,7,Northern Iowa CD,Missouri State BC,Neg,13.899,13.204,-0.695,9.124,9.658,0.534
wake_7,wake,7,Michigan BL,Southern California AS,Neg,20.395,20.332,-0.063,25.221,25.442,0.221
wake_7,wake,7,Michigan State GL,Michigan BP,Neg,36.367,36.323,-0.043,42.515,42.563,0.049
wake_7,wake,7,UC Berkeley MR,Emory GS,Neg,34.273,34.243,-0.03,42.263,42.295,0.033
wake_7,wake,7,Kansas OW,Iowa AP,Neg,34.573,34.485,-0.087,36.21,36.301,0.091
wake_7,wake,7,Kansas SS,Texas FL,Neg,29.511,29.418,-0.093,30.665,30.76,0.095
wake_7,wake,7,Michigan SS,Northwestern AT,Aff,37.178,37.245,0.068,33.319,33.254,-0.065
wake_7,wake,7,Michigan ES,CSU Long Beach OM,Neg,35.116,35.021,-0.095,36.705,36.796,0.091
wake_7,wake,7,Georgetown AC,Northwestern LR,Aff,38.006,38.131,0.125,38.388,38.264,-0.123
wake_7,wake,7,Emory AS,Northwestern NP,Neg,28.046,27.984,-0.062,32.173,32.235,0.062
wake_7,wake,7,Georgetown GT,Southern California BM,Aff,25.861,25.998,0.137,27.159,27.012,-0.147
wake_7,wake,7,Wichita State GM,Southern California BR,Neg,27.161,27.076,-0.085,29.287,29.373,0.086
wake_7,wake,7,Emory LY,UTD PR,Aff,34.469,34.521,0.053,29.716,29.665,-0.051
wake_7,wake,7,UTD DD,Michigan State GS,Aff,26.117,26.301,0.185,30.062,29.884,-0.179
wake_7,wake,7,UC Berkeley BU,Emory CT,Aff,29.334,29.429,0.094,28.606,28.282,-0.324
wake_7,wake,7,Kansas CS,Michigan CC,Neg,24.317,24.264,-0.053,31.114,31.15,0.036
wake_7,wake,7,Michigan State JS,Baylor DL,Neg,27.703,27.639,-0.064,31.336,31.402,0.066
wake_7,wake,7,Iowa EW,Wake Forest LW,Aff,30.152,30.249,0.097,29.104,29.005,-0.099
wake_7,wake,7,Northwestern LL,UTD HK,Aff,26.869,27.022,0.153,29.419,29.273,-0.147
wake_7,wake,7,George Mason WW,Michigan AO,Neg,28.282,28.182,-0.1,28.922,29.024,0.103
